Group,Affiliation,Year,Vaccine,Target,Vaccinated,Coverage,Unvaccinated
WHO Regions,wpr,2006,bcg,22232137,20467488,92,1764649
WHO Regions,wpr,2007,bcg,23529852,21964593,93,1565259
WHO Regions,wpr,2008,bcg,23723866,22701233,96,1022633
WHO Regions,wpr,2009,bcg,23913913,23291073,97,622840
WHO Regions,wpr,2010,bcg,24075786,23293759,97,782027
WHO Regions,wpr,2011,bcg,24187361,23633672,98,553689
WHO Regions,wpr,2012,bcg,24237699,23657389,98,580310
WHO Regions,wpr,2013,bcg,24220041,23502225,97,717816
WHO Regions,wpr,2014,bcg,24129959,23242924,96,887035
WHO Regions,wpr,2015,bcg,23967110,22997004,96,970106
WHO Regions,wpr,2016,bcg,23737665,22646414,95,1091251
GVAP Indicator,gavi,1980,bcg,60819406,5984684,10,54834722
GVAP Indicator,gavi,1980,dtp1,53963378,9059938,17,44903440
GVAP Indicator,gavi,1980,mcv1,53963378,1302032,2,52661346
GVAP Indicator,gavi,1980,pol3,53963378,2105518,4,51857860
GVAP Indicator,gavi,1980,rcv1,53963378,0,0,53963378
GVAP Indicator,gavi,1980,dtp3,53963378,2905806,5,51057572
GVAP Indicator,gavi,1981,bcg,61932455,9963715,16,51968740
GVAP Indicator,gavi,1981,dtp1,55096834,12802867,23,42293967
GVAP Indicator,gavi,1981,dtp3,55096834,4116169,7,50980665
GVAP Indicator,gavi,1981,mcv1,55096834,2299278,4,52797556
GVAP Indicator,gavi,1981,pol3,55096834,2885605,5,52211229
GVAP Indicator,gavi,1981,rcv1,55096834,0,0,55096834
GVAP Indicator,gavi,1982,bcg,63007070,10880661,17,52126409
GVAP Indicator,gavi,1982,dtp3,56194883,5967977,11,50226906
GVAP Indicator,gavi,1982,mcv1,56194883,2847717,5,53347166
GVAP Indicator,gavi,1982,dtp1,56194883,15587728,28,40607155
GVAP Indicator,gavi,1982,pol3,56194883,4844324,9,51350559
GVAP Indicator,gavi,1982,rcv1,56194883,0,0,56194883
GVAP Indicator,gavi,1983,bcg,64018091,13158247,21,50859844
GVAP Indicator,gavi,1983,dtp3,57234982,7609906,13,49625076
GVAP Indicator,gavi,1983,dtp1,57234982,18364090,32,38870892
GVAP Indicator,gavi,1983,rcv1,57234982,0,0,57234982
GVAP Indicator,gavi,1983,pol3,57234982,6270779,11,50964203
GVAP Indicator,gavi,1983,mcv1,57234982,4286033,7,52948949
GVAP Indicator,gavi,1984,bcg,64951407,16087102,25,48864305
GVAP Indicator,gavi,1984,dtp3,58203625,10056871,17,48146754
GVAP Indicator,gavi,1984,pol3,58203625,8421167,14,49782458
GVAP Indicator,gavi,1984,mcv1,58203625,6379228,11,51824397
GVAP Indicator,gavi,1984,rcv1,58203625,0,0,58203625
GVAP Indicator,gavi,1984,dtp1,58203625,22488212,39,35715413
GVAP Indicator,gavi,1985,bcg,65798020,19000447,29,46797573
GVAP Indicator,gavi,1985,pol3,59091070,11930252,20,47160818
GVAP Indicator,gavi,1985,dtp3,59091070,13343190,23,45747880
GVAP Indicator,gavi,1985,dtp1,59091070,26587667,45,32503403
GVAP Indicator,gavi,1985,hepb3,59091070,0,0,59091070
GVAP Indicator,gavi,1985,mcv1,59091070,9173983,16,49917087
GVAP Indicator,gavi,1985,rcv1,59091070,0,0,59091070
GVAP Indicator,gavi,1986,bcg,66558466,21445900,32,45112566
GVAP Indicator,gavi,1986,dtp3,59896096,16312203,27,43583893
GVAP Indicator,gavi,1986,pol3,59896096,15224743,25,44671353
GVAP Indicator,gavi,1986,rcv1,59896096,140346,0,59755750
GVAP Indicator,gavi,1986,dtp1,59896096,30034480,50,29861616
GVAP Indicator,gavi,1986,hepb3,59896096,0,0,59896096
GVAP Indicator,gavi,1986,mcv1,59896096,14615260,24,45280836
GVAP Indicator,gavi,1987,bcg,67250897,28320691,42,38930206
GVAP Indicator,gavi,1987,dtp1,60634879,35076490,58,25558389
GVAP Indicator,gavi,1987,hepb3,60634879,0,0,60634879
GVAP Indicator,gavi,1987,dtp3,60634879,20933696,35,39701183
GVAP Indicator,gavi,1987,rcv1,60634879,175657,0,60459222
GVAP Indicator,gavi,1987,pol3,60634879,19920552,33,40714327
GVAP Indicator,gavi,1987,mcv1,60634879,19557944,32,41076935
GVAP Indicator,gavi,1988,bcg,67893755,30896402,46,36997353
GVAP Indicator,gavi,1988,dtp3,61324812,25579070,42,35745742
GVAP Indicator,gavi,1988,mcv1,61324812,24279539,40,37045273
GVAP Indicator,gavi,1988,dtp1,61324812,39822199,65,21502613
GVAP Indicator,gavi,1988,hepb3,61324812,0,0,61324812
GVAP Indicator,gavi,1988,pol3,61324812,24331994,40,36992818
GVAP Indicator,gavi,1988,rcv1,61324812,158448,0,61166364
GVAP Indicator,gavi,1989,bcg,68497416,35998361,53,32499055
GVAP Indicator,gavi,1989,dtp3,61976611,31624994,51,30351617
GVAP Indicator,gavi,1989,pol3,61976611,32333663,52,29642948
GVAP Indicator,gavi,1989,dtp1,61976611,45520261,73,16456350
GVAP Indicator,gavi,1989,mcv1,61976611,30497252,49,31479359
GVAP Indicator,gavi,1989,rcv1,61976611,173587,0,61803024
GVAP Indicator,gavi,1989,hepb3,61976611,0,0,61976611
GVAP Indicator,gavi,1990,bcg,69071284,50030245,72,19041039
GVAP Indicator,gavi,1990,pol3,62600835,39017848,62,23582987
GVAP Indicator,gavi,1990,rcv1,62600835,164380,0,62436455
GVAP Indicator,gavi,1990,hib3,62600835,0,0,62600835
GVAP Indicator,gavi,1990,dtp3,62600835,39924325,64,22676510
GVAP Indicator,gavi,1990,mcv1,62600835,35877188,57,26723647
GVAP Indicator,gavi,1990,dtp1,62600835,51657443,83,10943392
GVAP Indicator,gavi,1990,hepb3,62600835,29941,0,62570894
GVAP Indicator,gavi,1991,bcg,69622880,46525952,67,23096928
GVAP Indicator,gavi,1991,dtp3,63206753,35056411,55,28150342
GVAP Indicator,gavi,1991,hib3,63206753,0,0,63206753
GVAP Indicator,gavi,1991,rcv1,63206753,169921,0,63036832
GVAP Indicator,gavi,1991,dtp1,63206753,48371645,77,14835108
GVAP Indicator,gavi,1991,pol3,63206753,35579786,56,27626967
GVAP Indicator,gavi,1991,mcv1,63206753,32354452,51,30852301
GVAP Indicator,gavi,1991,hepb3,63206753,70558,0,63136195
GVAP Indicator,gavi,1992,bcg,72214522,49620171,69,22594351
GVAP Indicator,gavi,1992,hib3,65754684,0,0,65754684
GVAP Indicator,gavi,1992,rcv1,65754684,166336,0,65588348
GVAP Indicator,gavi,1992,dtp1,65754684,50106446,76,15648238
GVAP Indicator,gavi,1992,mcv1,65754684,35870537,55,29884147
GVAP Indicator,gavi,1992,hepb3,65754684,1263695,2,64490989
GVAP Indicator,gavi,1992,pol3,65754684,36408959,55,29345725
GVAP Indicator,gavi,1992,dtp3,65754684,36297743,55,29456941
GVAP Indicator,gavi,1993,bcg,72797731,51335616,71,21462115
GVAP Indicator,gavi,1993,hib3,66399480,0,0,66399480
GVAP Indicator,gavi,1993,mcv1,66399480,38818188,58,27581292
GVAP Indicator,gavi,1993,pol3,66399480,37817387,57,28582093
GVAP Indicator,gavi,1993,dtp1,66399480,50997597,77,15401883
GVAP Indicator,gavi,1993,rcv1,66399480,157907,0,66241573
GVAP Indicator,gavi,1993,hepb3,66399480,2077712,3,64321768
GVAP Indicator,gavi,1993,dtp3,66399480,37791896,57,28607584
GVAP Indicator,gavi,1994,bcg,73255184,52936132,72,20319052
GVAP Indicator,gavi,1994,hepb3,66939294,2063880,3,64875414
GVAP Indicator,gavi,1994,rcv1,66939294,159628,0,66779666
GVAP Indicator,gavi,1994,mcv1,66939294,42118592,63,24820702
GVAP Indicator,gavi,1994,hib3,66939294,0,0,66939294
GVAP Indicator,gavi,1994,dtp1,66939294,53880806,80,13058488
GVAP Indicator,gavi,1994,pol3,66939294,41575315,62,25363979
GVAP Indicator,gavi,1994,dtp3,66939294,41308081,62,25631213
GVAP Indicator,gavi,1995,bcg,73722619,55772941,76,17949678
GVAP Indicator,gavi,1995,hepb3,67498445,2440298,4,65058147
GVAP Indicator,gavi,1995,dtp3,67498445,43054514,64,24443931
GVAP Indicator,gavi,1995,dtp1,67498445,54819563,81,12678882
GVAP Indicator,gavi,1995,mcv1,67498445,43480246,64,24018199
GVAP Indicator,gavi,1995,hib3,67498445,0,0,67498445
GVAP Indicator,gavi,1995,rcv1,67498445,172231,0,67326214
GVAP Indicator,gavi,1995,pol3,67498445,43345860,64,24152585
GVAP Indicator,gavi,1996,bcg,74209895,54882683,74,19327212
GVAP Indicator,gavi,1996,pol3,68086709,42931967,63,25154742
GVAP Indicator,gavi,1996,dtp1,68086709,54215608,80,13871101
GVAP Indicator,gavi,1996,rcv1,68086709,472920,1,67613789
GVAP Indicator,gavi,1996,hib3,68086709,0,0,68086709
GVAP Indicator,gavi,1996,dtp3,68086709,41677042,61,26409667
GVAP Indicator,gavi,1996,hepb3,68086709,3052672,4,65034037
GVAP Indicator,gavi,1996,mcv1,68086709,42736720,63,25349989
GVAP Indicator,gavi,1997,bcg,74719497,52681906,71,22037591
GVAP Indicator,gavi,1997,dtp1,68705104,54536094,79,14169010
GVAP Indicator,gavi,1997,hepb3,68705104,3222364,5,65482740
GVAP Indicator,gavi,1997,dtp3,68705104,40928826,60,27776278
GVAP Indicator,gavi,1997,pol3,68705104,42437401,62,26267703
GVAP Indicator,gavi,1997,mcv1,68705104,40146489,58,28558615
GVAP Indicator,gavi,1997,rcv1,68705104,660136,1,68044968
GVAP Indicator,gavi,1997,hib3,68705104,0,0,68705104
GVAP Indicator,gavi,1998,bcg,75252862,54133645,72,21119217
GVAP Indicator,gavi,1998,dtp3,69353352,41352069,60,28001283
GVAP Indicator,gavi,1998,dtp1,69353352,52465891,76,16887461
GVAP Indicator,gavi,1998,hib3,69353352,48233,0,69305119
GVAP Indicator,gavi,1998,rcv1,69353352,805850,1,68547502
GVAP Indicator,gavi,1998,pol3,69353352,42367966,61,26985386
GVAP Indicator,gavi,1998,mcv1,69353352,39821829,57,29531523
GVAP Indicator,gavi,1998,hepb3,69353352,3751116,5,65602236
GVAP Indicator,gavi,1999,bcg,75812471,55531164,73,20281307
GVAP Indicator,gavi,1999,pol3,70032540,42570143,61,27462397
GVAP Indicator,gavi,1999,dtp3,70032540,41183867,59,28848673
GVAP Indicator,gavi,1999,dtp1,70032540,51197524,73,18835016
GVAP Indicator,gavi,1999,hib3,70032540,299275,0,69733265
GVAP Indicator,gavi,1999,rcv1,70032540,796939,1,69235601
GVAP Indicator,gavi,1999,hepb3,70032540,4048378,6,65984162
GVAP Indicator,gavi,1999,mcv1,70032540,40857153,58,29175387
GVAP Indicator,gavi,2000,bcg,76403441,56484697,74,19918744
GVAP Indicator,gavi,2000,hepbb,76442800,320085,0,76122715
GVAP Indicator,gavi,2000,pol3,70746374,43081160,61,27665214
GVAP Indicator,gavi,2000,rcv1,70746374,1007421,1,69738953
GVAP Indicator,gavi,2000,dtp1,70746374,52052920,74,18693454
GVAP Indicator,gavi,2000,dtp3,70746374,42424041,60,28322333
GVAP Indicator,gavi,2000,hib3,70746374,675210,1,70071164
GVAP Indicator,gavi,2000,mcv1,70746374,42012219,59,28734155
GVAP Indicator,gavi,2000,hepb3,70746374,4268616,6,66477758
GVAP Indicator,gavi,2000,mcv2,67772447,1396015,2,66376432
GVAP Indicator,gavi,2001,hepbb,77068234,552474,1,76515760
GVAP Indicator,gavi,2001,bcg,77029300,57269241,74,19760059
GVAP Indicator,gavi,2001,dtp3,71497127,43449638,61,28047489
GVAP Indicator,gavi,2001,pol3,71497127,44403725,62,27093402
GVAP Indicator,gavi,2001,mcv1,71497127,43056964,60,28440163
GVAP Indicator,gavi,2001,dtp1,71497127,53138218,74,18358909
GVAP Indicator,gavi,2001,hib3,71497127,696712,1,70800415
GVAP Indicator,gavi,2001,rcv1,71497127,1527167,2,69969960
GVAP Indicator,gavi,2001,hepb3,71497127,4521132,6,66975995
GVAP Indicator,gavi,2001,mcv2,68700343,1659299,2,67041044
GVAP Indicator,gavi,2002,bcg,77720635,58068537,75,19652098
GVAP Indicator,gavi,2002,hepbb,77720635,1513542,2,76207093
GVAP Indicator,gavi,2002,dtp3,72311931,43818494,61,28493437
GVAP Indicator,gavi,2002,hib3,72311931,3138285,4,69173646
GVAP Indicator,gavi,2002,mcv1,72311931,43402131,60,28909800
GVAP Indicator,gavi,2002,dtp1,72311931,53937485,75,18374446
GVAP Indicator,gavi,2002,pol3,72311931,46068777,64,26243154
GVAP Indicator,gavi,2002,hepb3,72311931,10179325,14,62132606
GVAP Indicator,gavi,2002,rcv1,72311931,1607618,2,70704313
GVAP Indicator,gavi,2002,mcv2,69628030,1817849,3,67810181
GVAP Indicator,gavi,2003,bcg,78387064,59586397,76,18800667
GVAP Indicator,gavi,2003,hepbb,78387064,1694112,2,76692952
GVAP Indicator,gavi,2003,hib3,73104660,3360026,5,69744634
GVAP Indicator,gavi,2003,hepb3,73104660,16055785,22,57048875
GVAP Indicator,gavi,2003,mcv1,73104660,45803304,63,27301356
GVAP Indicator,gavi,2003,pol3,73104660,47277291,65,25827369
GVAP Indicator,gavi,2003,dtp3,73104660,46203688,63,26900972
GVAP Indicator,gavi,2003,rcv1,73104660,1703552,2,71401108
GVAP Indicator,gavi,2003,dtp1,73104660,55740586,76,17364074
GVAP Indicator,gavi,2003,mcv2,69957580,2750595,4,67206985
GVAP Indicator,gavi,2004,bcg,79053825,61770297,78,17283528
GVAP Indicator,gavi,2004,hepbb,79053825,2069657,3,76984168
GVAP Indicator,gavi,2004,hib3,73896934,4275174,6,69621760
GVAP Indicator,gavi,2004,pol3,73896934,48397629,65,25499305
GVAP Indicator,gavi,2004,mcv1,73896934,48665281,66,25231653
GVAP Indicator,gavi,2004,rcv1,73896934,1720367,2,72176567
GVAP Indicator,gavi,2004,hepb3,73896934,20197884,27,53699050
GVAP Indicator,gavi,2004,dtp3,73896934,48603376,66,25293558
GVAP Indicator,gavi,2004,dtp1,73896934,57397181,78,16499753
GVAP Indicator,gavi,2004,mcv2,70763982,3190021,5,67573961
GVAP Indicator,gavi,2005,bcg,79697635,64745672,81,14951963
GVAP Indicator,gavi,2005,hepbb,79697635,2077127,3,77620508
GVAP Indicator,gavi,2005,mcv1,74665309,51234245,69,23431064
GVAP Indicator,gavi,2005,dtp1,74665309,59828977,80,14836332
GVAP Indicator,gavi,2005,rcv1,74665309,1760524,2,72904785
GVAP Indicator,gavi,2005,pol3,74665309,52227877,70,22437432
GVAP Indicator,gavi,2005,hepb3,74665309,25750247,34,48915062
GVAP Indicator,gavi,2005,hib3,74665309,5018064,7,69647245
GVAP Indicator,gavi,2005,dtp3,74665309,50812749,68,23852560
GVAP Indicator,gavi,2005,mcv2,71526068,3084010,4,68442058
GVAP Indicator,gavi,2006,hepbb,80293190,2157158,3,78136032
GVAP Indicator,gavi,2006,bcg,80293190,66238133,82,14055057
GVAP Indicator,gavi,2006,rcv1,75384977,2358741,3,73026236
GVAP Indicator,gavi,2006,hib3,75384977,6438353,9,68946624
GVAP Indicator,gavi,2006,pol3,75384977,53308577,71,22076400
GVAP Indicator,gavi,2006,mcv1,75384977,52526181,70,22858796
GVAP Indicator,gavi,2006,dtp3,75384977,52080911,69,23304066
GVAP Indicator,gavi,2006,rotac,75384977,0,0,75384977
GVAP Indicator,gavi,2006,hepb3,75384977,29632032,39,45752945
GVAP Indicator,gavi,2006,dtp1,75384977,61102329,81,14282648
GVAP Indicator,gavi,2006,mcv2,72394238,4404958,6,67989280
GVAP Indicator,gavi,2007,hepbb,80827141,2875903,4,77951238
GVAP Indicator,gavi,2007,bcg,80827141,67332877,83,13494264
GVAP Indicator,gavi,2007,hib3,76043087,9328335,12,66714752
GVAP Indicator,gavi,2007,rotac,76043087,83512,0,75959575
GVAP Indicator,gavi,2007,hepb3,76043087,36470311,48,39572776
GVAP Indicator,gavi,2007,dtp3,76043087,53233260,70,22809827
GVAP Indicator,gavi,2007,mcv1,76043087,53708444,71,22334643
GVAP Indicator,gavi,2007,pol3,76043087,55255332,73,20787755
GVAP Indicator,gavi,2007,dtp1,76043087,62457565,82,13585522
GVAP Indicator,gavi,2007,rcv1,76043087,2394525,3,73648562
GVAP Indicator,gavi,2007,mcv2,73077595,5501029,8,67576566
GVAP Indicator,gavi,2008,bcg,81294778,68154555,84,13140223
GVAP Indicator,gavi,2008,hepbb,81294778,5711101,7,75583677
GVAP Indicator,gavi,2008,rcv1,76634785,2590357,3,74044428
GVAP Indicator,gavi,2008,hepb3,76634785,43355398,57,33279387
GVAP Indicator,gavi,2008,dtp1,76634785,63662926,83,12971859
GVAP Indicator,gavi,2008,pcv3,76634785,0,0,76634785
GVAP Indicator,gavi,2008,hib3,76634785,12422936,16,64211849
GVAP Indicator,gavi,2008,rotac,76634785,235452,0,76399333
GVAP Indicator,gavi,2008,mcv1,76634785,55490109,72,21144676
GVAP Indicator,gavi,2008,pol3,76634785,56644876,74,19989909
GVAP Indicator,gavi,2008,dtp3,76634785,55612504,73,21022281
GVAP Indicator,gavi,2008,mcv2,73659835,7304531,10,66355304
GVAP Indicator,gavi,2009,hepbb,81698999,6584657,8,75114342
GVAP Indicator,gavi,2009,bcg,81698999,69975057,86,11723942
GVAP Indicator,gavi,2009,rcv1,77162051,2765915,4,74396136
GVAP Indicator,gavi,2009,dtp1,77162051,66210646,86,10951405
GVAP Indicator,gavi,2009,hepb3,77162051,48996408,63,28165643
GVAP Indicator,gavi,2009,rotac,77162051,461674,1,76700377
GVAP Indicator,gavi,2009,mcv1,77162051,58330355,76,18831696
GVAP Indicator,gavi,2009,pol3,77162051,59299958,77,17862093
GVAP Indicator,gavi,2009,hib3,77162051,27474658,36,49687393
GVAP Indicator,gavi,2009,pcv3,77162051,0,0,77162051
GVAP Indicator,gavi,2009,dtp3,77162051,58557541,76,18604510
GVAP Indicator,gavi,2009,mcv2,74382180,8615122,12,65767058
GVAP Indicator,gavi,2010,bcg,82054790,71068714,87,10986076
GVAP Indicator,gavi,2010,hepbb,82054790,6597263,8,75457527
GVAP Indicator,gavi,2010,pol3,77638415,60413361,78,17225054
GVAP Indicator,gavi,2010,pcv3,77638415,400883,1,77237532
GVAP Indicator,gavi,2010,hib3,77638415,30336605,39,47301810
GVAP Indicator,gavi,2010,rotac,77638415,527903,1,77110512
GVAP Indicator,gavi,2010,hepb3,77638415,49173898,63,28464517
GVAP Indicator,gavi,2010,dtp1,77638415,66469312,86,11169103
GVAP Indicator,gavi,2010,mcv1,77638415,60479311,78,17159104
GVAP Indicator,gavi,2010,rcv1,77638415,2745507,4,74892908
GVAP Indicator,gavi,2010,dtp3,77638415,60398090,78,17240325
GVAP Indicator,gavi,2010,mcv2,75044200,10330521,14,64713679
GVAP Indicator,gavi,2011,bcg,82385952,70769993,86,11615959
GVAP Indicator,gavi,2011,hepbb,82385952,7588969,9,74796983
GVAP Indicator,gavi,2011,dtp3,78086066,61140203,78,16945863
GVAP Indicator,gavi,2011,pcv3,78086066,3683871,5,74402195
GVAP Indicator,gavi,2011,dtp1,78086066,67570942,87,10515124
GVAP Indicator,gavi,2011,pol3,78086066,60510909,77,17575157
GVAP Indicator,gavi,2011,hib3,78086066,31550000,40,46536066
GVAP Indicator,gavi,2011,rcv1,78086066,2852499,4,75233567
GVAP Indicator,gavi,2011,rotac,78086066,857833,1,77228233
GVAP Indicator,gavi,2011,mcv1,78086066,60644228,78,17441838
GVAP Indicator,gavi,2011,hepb3,78086066,50388157,65,27697909
GVAP Indicator,gavi,2011,mcv2,75987277,18006191,24,57981086
GVAP Indicator,gavi,2012,bcg,82719609,70942271,86,11777338
GVAP Indicator,gavi,2012,hepbb,82719609,11925528,14,70794081
GVAP Indicator,gavi,2012,pol3,78530916,60833794,77,17697122
GVAP Indicator,gavi,2012,dtp3,78530916,61408493,78,17122423
GVAP Indicator,gavi,2012,dtp1,78530916,67455833,86,11075083
GVAP Indicator,gavi,2012,pcv3,78530916,6936360,9,71594556
GVAP Indicator,gavi,2012,mcv1,78530916,60465791,77,18065125
GVAP Indicator,gavi,2012,rcv1,78530916,3554509,5,74976407
GVAP Indicator,gavi,2012,rotac,78530916,2234880,3,76296036
GVAP Indicator,gavi,2012,hepb3,78530916,58152329,74,20378587
GVAP Indicator,gavi,2012,hib3,78530916,33467234,43,45063682
GVAP Indicator,gavi,2012,mcv2,76721811,21523030,28,55198781
GVAP Indicator,gavi,2013,bcg,83075961,71025478,85,12050483
GVAP Indicator,gavi,2013,hepbb,83075961,15155673,18,67920288
GVAP Indicator,gavi,2013,hepb3,78992372,58176608,74,20815764
GVAP Indicator,gavi,2013,pol3,78992372,61684033,78,17308339
GVAP Indicator,gavi,2013,dtp3,78992372,61602456,78,17389916
GVAP Indicator,gavi,2013,pcv3,78992372,15436057,20,63556315
GVAP Indicator,gavi,2013,dtp1,78992372,68112683,86,10879689
GVAP Indicator,gavi,2013,hib3,78992372,41122336,52,37870036
GVAP Indicator,gavi,2013,rcv1,78992372,7749086,10,71243286
GVAP Indicator,gavi,2013,mcv1,78992372,60728943,77,18263429
GVAP Indicator,gavi,2013,rotac,78992372,5256700,7,73735672
GVAP Indicator,gavi,2013,mcv2,76664496,27539272,36,49125224
GVAP Indicator,gavi,2014,hepbb,83462528,16317797,20,67144731
GVAP Indicator,gavi,2014,bcg,83462528,71088864,85,12373664
GVAP Indicator,gavi,2014,hib3,79477574,44794287,56,34683287
GVAP Indicator,gavi,2014,dtp1,79477574,69196624,87,10280950
GVAP Indicator,gavi,2014,rcv1,79477574,9687692,12,69789882
GVAP Indicator,gavi,2014,dtp3,79477574,63057547,79,16420027
GVAP Indicator,gavi,2014,pcv3,79477574,22524757,28,56952817
GVAP Indicator,gavi,2014,pol3,79477574,62879846,79,16597728
GVAP Indicator,gavi,2014,rotac,79477574,11505767,14,67971807
GVAP Indicator,gavi,2014,hepb3,79477574,61425263,77,18052311
GVAP Indicator,gavi,2014,mcv1,79477574,61662638,78,17814936
GVAP Indicator,gavi,2014,mcv2,77140836,29166964,38,47973872
GVAP Indicator,gavi,2015,bcg,83878573,70011308,83,13867265
GVAP Indicator,gavi,2015,hepbb,83878573,17506762,21,66371811
GVAP Indicator,gavi,2015,hepb3,79985890,63809870,80,16176020
GVAP Indicator,gavi,2015,hib3,79985890,53691744,67,26294146
GVAP Indicator,gavi,2015,rcv1,79985890,13463365,17,66522525
GVAP Indicator,gavi,2015,dtp1,79985890,69398854,87,10587036
GVAP Indicator,gavi,2015,dtp3,79985890,63826740,80,16159150
GVAP Indicator,gavi,2015,rotac,79985890,15229483,19,64756407
GVAP Indicator,gavi,2015,pol3,79985890,63575628,79,16410262
GVAP Indicator,gavi,2015,pcv3,79985890,27639333,35,52346557
GVAP Indicator,gavi,2015,mcv1,79985890,62445693,78,17540197
GVAP Indicator,gavi,2015,mcv2,77653986,33838657,44,43815329
GVAP Indicator,gavi,2016,bcg,84314625,71450873,85,12863752
GVAP Indicator,gavi,2016,hepbb,84314625,18486985,22,65827640
GVAP Indicator,gavi,2016,pol3,80508460,63814427,79,16694033
GVAP Indicator,gavi,2016,rotac,80508460,18125248,23,62383212
GVAP Indicator,gavi,2016,rcv1,80508460,14032764,17,66475696
GVAP Indicator,gavi,2016,dtp3,80508460,64585078,80,15923382
GVAP Indicator,gavi,2016,dtp1,80508460,69977909,87,10530551
GVAP Indicator,gavi,2016,pcv3,80508460,32486039,40,48022421
GVAP Indicator,gavi,2016,hepb3,80508460,64608002,80,15900458
GVAP Indicator,gavi,2016,hib3,80508460,62776806,78,17731654
GVAP Indicator,gavi,2016,mcv1,80508460,63061944,78,17446516
GVAP Indicator,gavi,2016,mcv2,78019035,39088383,50,38930652
GVAP Indicator,mic_nongavi,1980,bcg,44477172,9711907,22,34765265
GVAP Indicator,mic_nongavi,1980,rcv1,41978108,0,0,41978108
GVAP Indicator,mic_nongavi,1980,mcv1,41978108,6121679,15,35856429
GVAP Indicator,mic_nongavi,1980,dtp1,41978108,12089119,29,29888989
GVAP Indicator,mic_nongavi,1980,pol3,41978108,10205199,24,31772909
